Make,Model,Vehicle.Class,Engine.Size.L.,Cylinders,Transmission,Fuel.Type,Fuel.Consumption.City..L.100.km.,Fuel.Consumption.Hwy..L.100.km.,Fuel.Consumption.Comb..L.100.km.,Fuel.Consumption.Comb..mpg.,CO2.Emissions.g.km.
JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,X,11.3,8.3,10,28,230
JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,E,15.9,11,13.7,21,219
JEEP,CHEROKEE 4X4,SUV - SMALL,3.2,6,A9,X,11.6,8.5,10.2,28,235
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,3.2,6,A9,X,12.6,8.9,10.9,26,251
JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,3.2,6,A9,X,12.2,9,10.8,26,248
JEEP,COMPASS,SUV - SMALL,2,4,M5,X,10.2,7.8,9.2,31,212
JEEP,COMPASS,SUV - SMALL,2.4,4,A6,X,11.2,8.6,10,28,230
JEEP,COMPASS,SUV - SMALL,2.4,4,M5,X,10.2,8.2,9.3,30,214
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.6,9.7,29,223
JEEP,GRAND CHEROKEE 4X4 (MDS),SUV - STANDARD,5.7,8,A8,X,17.3,11.5,14.7,19,338
JEEP,PATRIOT,SUV - SMALL,2,4,M5,X,10.2,7.8,9.2,31,212
JEEP,PATRIOT,SUV - SMALL,2.4,4,A6,X,11.2,8.6,10,28,230
JEEP,PATRIOT,SUV - SMALL,2.4,4,M5,X,10.2,8.2,9.3,30,214
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.6,9.7,29,223
JEEP,RENEGADE,SUV - SMALL,1.4,4,M6,X,9.9,7.5,8.8,32,202
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,X,10.8,7.7,9.4,30,216
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,E,14.2,9.9,12.2,23,195
JEEP,RENEGADE 4X4,SUV - SMALL,1.4,4,M6,X,9.9,7.5,8.8,32,202
JEEP,RENEGADE 4X4,SUV - SMALL,2.4,4,A9,X,11.2,8,9.8,29,225
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,A5,X,14.1,11.1,12.8,22,294
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,M6,X,14.2,11,12.8,22,294
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,A5,X,14.8,11.7,13.4,21,308
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,M6,X,15,11.4,13.4,21,308
KIA,CADENZA,FULL-SIZE,3.3,6,AS6,X,12.7,8.4,10.7,26,246
KIA,FORTE,MID-SIZE,1.8,4,AS6,X,8.8,6.1,7.6,37,175
KIA,FORTE,MID-SIZE,1.8,4,M6,X,9.3,6.3,7.9,36,182
KIA,FORTE,MID-SIZE,2,4,AS6,X,9.7,6.7,8.3,34,191
KIA,FORTE,MID-SIZE,2,4,M6,X,9.8,6.9,8.5,33,196
KIA,FORTE 5,FULL-SIZE,1.6,4,AS6,X,11.1,8,9.7,29,223
KIA,FORTE 5,FULL-SIZE,2,4,AS6,X,9.5,7.2,8.5,33,196
KIA,FORTE 5,FULL-SIZE,2,4,M6,X,9.7,6.9,8.4,34,193
KIA,FORTE KOUP,COMPACT,1.6,4,AS6,X,10.6,7.8,9.4,30,216
KIA,FORTE KOUP,COMPACT,2,4,AS6,X,9.7,7.1,8.6,33,198
KIA,FORTE KOUP,COMPACT,2,4,M6,X,10,7.4,8.8,32,202
KIA,K900,FULL-SIZE,3.8,6,AS8,X,13.3,8.9,11.3,25,260
KIA,K900,FULL-SIZE,5,8,AS8,Z,15.7,10.3,13.3,21,306
KIA,OPTIMA,MID-SIZE,2,4,AS6,X,11.7,7.7,9.9,29,228
KIA,OPTIMA,MID-SIZE,2.4,4,AS6,X,10.2,6.9,8.7,32,200
KIA,OPTIMA HYBRID,MID-SIZE,2.4,4,AS6,X,6.6,5.9,6.3,45,145
KIA,OPTIMA HYBRID EX,MID-SIZE,2.4,4,AS6,X,6.7,6.1,6.4,44,147
KIA,RIO,COMPACT,1.6,4,AS6,X,8.8,6.3,7.7,37,177
KIA,RIO ECO,COMPACT,1.6,4,AS6,X,8.5,6.3,7.6,37,175
KIA,RONDO,STATION WAGON - MID-SIZE,2,4,AS6,X,10.6,7.6,9.3,30,214
KIA,SEDONA,MINIVAN,3.3,6,AS6,X,13.2,9.7,11.6,24,267
KIA,SEDONA SX,MINIVAN,3.3,6,AS6,X,12.9,9.5,11.4,25,262
KIA,SEDONA SXL,MINIVAN,3.3,6,AS6,X,14.2,10.5,12.5,23,288
KIA,SORENTO,SUV - SMALL,2.4,4,AS6,X,11.8,8.7,10.4,27,239
KIA,SORENTO,SUV - SMALL,3.3,6,AS6,X,12.7,9,11.1,25,255
KIA,SORENTO AWD,SUV - SMALL,2.4,4,AS6,X,12.2,9.4,10.9,26,251
KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,13.4,10,11.8,24,271
KIA,SOUL,STATION WAGON - SMALL,1.6,4,AS6,X,9.8,7.8,8.9,32,205
KIA,SOUL,STATION WAGON - SMALL,2,4,AS6,X,10.1,7.7,9,31,207
KIA,SOUL ECO Dynamics,STATION WAGON - SMALL,2,4,AS6,X,9.7,7.7,8.8,32,202
KIA,SPORTAGE,SUV - SMALL,2.4,4,AS6,X,11.4,8.3,10,28,230
KIA,SPORTAGE,SUV - SMALL,2.4,4,M6,X,12.9,9.2,11.3,25,260
KIA,SPORTAGE AWD,SUV - SMALL,2,4,AS6,X,12.6,9.7,11.3,25,260
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,AS6,X,12,9.1,10.7,26,246
MERCEDES-BENZ,B 250 4MATIC,STATION WAGON - SMALL,2,4,AS7,Z,10,7.5,8.9,32,205
MERCEDES-BENZ,C 250 COUPE,SUBCOMPACT,1.8,4,AS7,Z,10.9,7.5,9.4,30,216
MERCEDES-BENZ,C 300 4MATIC,COMPACT,2,4,AS7,Z,10.1,7.8,9,31,207
MERCEDES-BENZ,C 400 4MATIC,COMPACT,3,6,AS7,Z,11.1,8.4,9.9,29,228
MERCEDES-BENZ,C 63 AMG COUPE,SUBCOMPACT,6.2,8,AS7,Z,17.9,12.3,15.4,18,354
MERCEDES-BENZ,CLA 250,SUBCOMPACT,2,4,AS7,Z,9.4,6.4,8.1,35,186
MERCEDES-BENZ,CLA 250 4MATIC,SUBCOMPACT,2,4,AS7,Z,9.9,7.4,8.8,32,202
MERCEDES-BENZ,CLA 45 AMG,COMPACT,2,4,AS7,Z,10.2,7.7,9.1,31,209
MERCEDES-BENZ,CLS 400 4MATIC,COMPACT,3,6,AS7,Z,12.1,8.5,10.5,27,242
MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.7,8,AS7,Z,14.5,10.1,12.5,23,288
MERCEDES-BENZ,CLS 63 AMG 4MATIC,COMPACT,5.5,8,AS7,Z,15.1,10.8,13.1,22,301
MERCEDES-BENZ,E 250 BLUETEC 4MATIC,MID-SIZE,2.1,4,AS7,D,8.6,5.9,7.4,38,200
MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,3.5,6,AS7,Z,11.9,8.2,10.2,28,235
MERCEDES-BENZ,E 400 4MATIC,MID-SIZE,3,6,AS7,Z,12,8.5,10.4,27,239
MERCEDES-BENZ,E 400 4MATIC WAGON,STATION WAGON - MID-SIZE,3.5,6,AS7,Z,12.4,8.8,10.8,26,248
MERCEDES-BENZ,E 400 CABRIOLET,SUBCOMPACT,3.5,6,AS7,Z,11.5,8.1,10,28,230
MERCEDES-BENZ,E 400 COUPE,SUBCOMPACT,3.5,6,AS7,Z,11.8,8.3,10.2,28,235
MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,4.7,8,AS7,Z,12.9,9.6,11.4,25,262
MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,4.7,8,AS7,Z,13.7,9.2,11.7,24,269
MERCEDES-BENZ,E 550 COUPE,SUBCOMPACT,4.7,8,AS7,Z,13.3,8.9,11.4,25,262
MERCEDES-BENZ,E 63 AMG S 4MATIC,MID-SIZE,5.5,8,AS7,Z,15.3,10.8,13.3,21,306
MERCEDES-BENZ,E 63 AMG S 4MATIC WAGON,STATION WAGON - MID-SIZE,5.5,8,AS7,Z,15.2,11,13.3,21,306
MERCEDES-BENZ,G 550,SUV - STANDARD,5.5,8,AS7,Z,19.9,16.1,18.2,16,419
MERCEDES-BENZ,G 63 AMG,SUV - STANDARD,5.5,8,AS7,Z,20,16.6,18.5,15,426
MERCEDES-BENZ,GL 350 BLUETEC 4MATIC,SUV - STANDARD,3,6,AS7,D,13.6,10,12,24,324
MERCEDES-BENZ,GL 450 4MATIC,SUV - STANDARD,3,6,AS7,Z,15.2,12.6,14,20,322
MERCEDES-BENZ,GL 550 4MATIC,SUV - STANDARD,4.7,8,AS7,Z,17.5,13.2,15.6,18,359
MERCEDES-BENZ,GL 63 AMG,SUV - STANDARD,5.5,8,AS7,Z,18.2,14,16.3,17,375
MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2,4,AS7,Z,9.8,7.4,8.7,32,200
MERCEDES-BENZ,GLA 45 AMG 4MATIC,STATION WAGON - MID-SIZE,2,4,AS7,Z,10.5,8.1,9.4,30,216
MERCEDES-BENZ,GLK 250 BLUETEC 4MATIC,SUV - SMALL,2.1,4,AS7,D,9.6,7,8.5,33,230
MERCEDES-BENZ,GLK 350 4MATIC,SUV - SMALL,3.5,6,AS7,Z,12.6,9.6,11.2,25,258
MERCEDES-BENZ,ML 400 4MATIC,SUV - STANDARD,3,6,AS7,Z,13.3,10.4,12,24,276
MERCEDES-BENZ,ML 550 4MATIC,SUV - STANDARD,4.7,8,AS7,Z,16.3,11.8,14.2,20,327
MERCEDES-BENZ,ML 63 AMG 4MATIC,SUV - STANDARD,5.5,8,AS7,Z,17.3,13.5,15.6,18,359
MERCEDES-BENZ,S 400 4MATIC,MID-SIZE,4.7,6,AS7,Z,12.6,8.6,10.8,26,248
MERCEDES-BENZ,S 550 4MATIC COUPE,COMPACT,4.7,8,AS7,Z,14.4,9.8,12.3,23,283
MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,4.7,8,AS7,Z,14.8,9.8,12.5,23,288
MERCEDES-BENZ,S 550 4MATIC SWB,MID-SIZE,4.7,8,AS7,Z,14.7,9.1,12.2,23,281
MERCEDES-BENZ,S 600,FULL-SIZE,6,12,AS7,Z,18.1,11,14.9,19,343
MERCEDES-BENZ,S 63 AMG 4MATIC,FULL-SIZE,5.5,8,AS7,Z,15.7,10.1,13.2,21,304
MERCEDES-BENZ,S 63 AMG COUPE,COMPACT,5.5,8,AS7,Z,15.7,10.1,13.2,21,304
MERCEDES-BENZ,S 65 AMG,FULL-SIZE,6,12,AS7,Z,18.5,11.8,15.5,18,357
MERCEDES-BENZ,S 65 AMG COUPE,COMPACT,6,12,AS7,Z,18,11.3,15,19,345
MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,AS7,Z,13.8,9.5,11.9,24,274
MERCEDES-BENZ,SL 63 AMG,TWO-SEATER,5.5,8,AS7,Z,14.7,9.5,12.4,23,285
MERCEDES-BENZ,SL 65 AMG,TWO-SEATER,6,12,AS7,Z,16.7,11.2,14.2,20,327
MERCEDES-BENZ,SLK 250,TWO-SEATER,1.8,4,AS7,Z,10.4,7.2,9,31,207
MERCEDES-BENZ,SLK 250,TWO-SEATER,1.8,4,M6,Z,10.4,7.2,9,31,207
MERCEDES-BENZ,SLK 55 AMG,TWO-SEATER,5.5,8,AS7,Z,12.4,8.5,10.6,27,244
MERCEDES-BENZ,SLS AMG GT COUPE,TWO-SEATER,6.2,8,AM7,Z,18.1,12.6,15.6,18,359
MERCEDES-BENZ,SLS AMG GT ROADSTER,TWO-SEATER,6.2,8,AM7,Z,18.1,12.6,15.6,18,359
MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,AS6,Z,8.5,6.3,7.5,38,172
MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,M6,Z,8.1,5.9,7.1,40,163
MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,AS6,Z,8.5,6.3,7.5,38,172
MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,M6,Z,8.2,5.9,7.2,39,166
MINI,COOPER CONVERTIBLE,MINICOMPACT,1.6,4,AS6,Z,8.6,6.5,7.7,37,177
MINI,COOPER CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,8.4,6.4,7.5,38,172
MINI,COOPER COUNTRYMAN,COMPACT,1.6,4,AS6,Z,9.4,7.9,8.7,32,200
MINI,COOPER COUNTRYMAN,COMPACT,1.6,4,M6,Z,8.4,6.4,7.5,38,172
MINI,COOPER COUPE,TWO-SEATER,1.6,4,AS6,Z,8.5,6.5,7.6,37,175
MINI,COOPER PACEMAN,COMPACT,1.6,4,AS6,Z,9.4,7.9,8.7,32,200
MINI,COOPER PACEMAN,COMPACT,1.6,4,M6,Z,8.4,6.4,7.5,38,172
MINI,COOPER ROADSTER,TWO-SEATER,1.6,4,AS6,Z,8.6,6.5,7.7,37,177
MINI,COOPER ROADSTER,TWO-SEATER,1.6,4,M6,Z,8.4,6.4,7.5,38,172
MINI,COOPER S 3 DOOR,SUBCOMPACT,2,4,AS6,Z,9.2,7,8.2,34,189
MINI,COOPER S 3 DOOR,SUBCOMPACT,2,4,M6,Z,10,7,8.6,33,198
MINI,COOPER S 5 DOOR,SUBCOMPACT,2,4,AS6,Z,9.2,7,8.2,34,189
MINI,COOPER S 5 DOOR,SUBCOMPACT,2,4,M6,Z,10,7,8.6,33,198
MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4,AS6,Z,9.2,6.8,8.1,35,186
MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,9.1,6.8,8.1,35,186
MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,AS6,Z,10.1,7.8,9,31,207
MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,9.5,7.7,8.7,32,200
MINI,COOPER S COUPE,TWO-SEATER,1.6,4,AS6,Z,9.2,6.8,8.1,35,186
MINI,COOPER S COUPE,TWO-SEATER,1.6,4,M6,Z,9.1,6.8,8.1,35,186
MINI,COOPER S PACEMAN ALL4,COMPACT,1.6,4,AS6,Z,10.1,7.8,9,31,207
MINI,COOPER S PACEMAN ALL4,COMPACT,1.6,4,M6,Z,9.5,7.7,8.7,32,200
MINI,COOPER S ROADSTER,TWO-SEATER,1.6,4,AS6,Z,9.2,6.8,8.1,35,186
MINI,COOPER S ROADSTER,TWO-SEATER,1.6,4,M6,Z,9.1,6.8,8.1,35,186
MINI,JOHN COOPER WORKS,SUBCOMPACT,2,4,AS6,Z,9.3,7.3,8.4,34,193
MINI,JOHN COOPER WORKS,SUBCOMPACT,2,4,M6,Z,10.4,7.7,9.2,31,212
MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,1.6,4,AS6,Z,9.2,6.8,8.1,35,186
MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,9.1,6.8,8.1,35,186
MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,AS6,Z,10.1,7.8,9,31,207
MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,9.5,7.7,8.7,32,200
MINI,JOHN COOPER WORKS COUPE,TWO-SEATER,1.6,4,AS6,Z,9.2,6.8,8.1,35,186
MINI,JOHN COOPER WORKS COUPE,TWO-SEATER,1.6,4,M6,Z,9.1,6.8,8.1,35,186
MINI,JOHN COOPER WORKS PACEMAN ALL4,COMPACT,1.6,4,AS6,Z,10.1,7.8,9,31,207
MINI,JOHN COOPER WORKS PACEMAN ALL4,COMPACT,1.6,4,M6,Z,9.5,7.7,8.7,32,200
MINI,JOHN COOPER WORKS ROADSTER,TWO-SEATER,1.6,4,AS6,Z,9.2,6.8,8.1,35,186
MINI,JOHN COOPER WORKS ROADSTER,TWO-SEATER,1.6,4,M6,Z,9.1,6.8,8.1,35,186
NISSAN,370Z COUPE,TWO-SEATER,3.7,6,AS7,Z,12.6,9.2,11.1,25,255
NISSAN,370Z COUPE,TWO-SEATER,3.7,6,M6,Z,13.3,9.3,11.5,25,264
NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,AS7,Z,13,9.6,11.5,25,264
NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,M6,Z,13.6,9.7,11.8,24,271
NISSAN,ALTIMA,MID-SIZE,3.5,6,AV,X,10.3,7.4,9,31,207
NISSAN,ARMADA 4WD,SUV - STANDARD,5.6,8,A5,X,19.2,13.4,16.6,17,382
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4,6,A5,X,14.8,10.3,12.7,22,292
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4,6,A5,X,15.7,11.3,13.7,21,315
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4,6,M6,X,15,11.2,13.3,21,306
NISSAN,GT-R,SUBCOMPACT,3.8,6,AM6,Z,14.3,10.5,12.6,22,290
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV7,X,8.5,7.2,7.9,36,182
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,M6,X,8.4,6.9,7.7,37,177
NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV7,X,8.8,7.5,8.2,34,189
NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,M6,Z,8.9,7.5,8.3,34,191
NISSAN,JUKE NISMO RS AWD,STATION WAGON - SMALL,1.6,4,AV8,Z,9.4,8.1,8.8,32,202
NISSAN,MICRA,COMPACT,1.6,4,A4,X,8.8,6.6,7.8,36,179
NISSAN,MICRA,COMPACT,1.6,4,M5,X,8.6,6.6,7.7,37,177
NISSAN,MURANO,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11,8.2,9.8,29,225
NISSAN,MURANO AWD,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.2,8.3,9.9,29,228
NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2,4,AV,X,9.7,9,9.4,30,216
NISSAN,PATHFINDER,SUV - SMALL,3.5,6,AV,X,11.9,8.6,10.4,27,239
NISSAN,PATHFINDER 4WD,SUV - SMALL,3.5,6,AV,X,12.1,8.9,10.7,26,246
NISSAN,PATHFINDER 4WD PLATINUM,SUV - SMALL,3.5,6,AV,X,12.7,9,11,26,253
NISSAN,QUEST,MINIVAN,3.5,6,AV,X,12,8.7,10.5,27,242
NISSAN,ROGUE AWD,SUV - SMALL,2.5,4,AV,X,9.5,7.4,8.5,33,196
NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,A5,X,18.4,13.3,16.1,18,370
NISSAN,TITAN 4WD,PICKUP TRUCK - STANDARD,5.6,8,A5,X,19.7,14.3,17.2,16,396
NISSAN,SENTRA,MID-SIZE,1.8,4,AV,X,8,6.1,7.2,39,166
NISSAN,SENTRA,MID-SIZE,1.8,4,M6,X,8.9,6.6,7.9,36,182
NISSAN,VERSA,COMPACT,1.6,4,AV,X,7.5,6,6.8,42,156
NISSAN,XTERRA 4WD,SUV - SMALL,4,6,A5,X,16,12,14.2,20,327
NISSAN,XTERRA 4WD,SUV - SMALL,4,6,M6,X,16,12.3,14.4,20,331
PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,AM7,Z,11.6,8.4,10.1,28,232
PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,M7,Z,12.3,8.6,10.6,27,244
PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,AM7,Z,11.5,8.3,10.1,28,232
PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,M7,Z,12.3,8.7,10.7,26,246
PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,AM7,Z,11.6,8.5,10.2,28,235
PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,M7,Z,12.3,8.7,10.7,26,246
PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,AM7,Z,11.9,8.7,10.5,27,242
PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,M7,Z,12.5,9,10.9,26,251
PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,AM7,Z,12.6,9.2,11.1,25,255
PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,M7,Z,13,9.2,11.3,25,260
PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.1,9.4,11.4,25,262
PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,M7,Z,13.4,9.3,11.6,24,267
PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,AM7,Z,12.2,8.9,10.7,26,246
PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,M7,Z,12.6,8.9,11,26,253
PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.5,9,11,26,253
PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.9,9.2,11.2,25,258
PORSCHE,911 CARRERA GTS,MINICOMPACT,3.8,6,AM7,Z,12.6,9,11,26,253
PORSCHE,911 CARRERA GTS,MINICOMPACT,3.8,6,M7,Z,12.9,9,11.2,25,258
PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.6,9.2,11.1,25,255
PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.8,6,M7,Z,13.4,9.3,11.6,24,267
PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,AM7,Z,11.9,8.7,10.5,27,242
PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,M7,Z,12.4,8.7,10.7,26,246
PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.2,8.7,10.6,27,244
PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.5,8.9,10.9,26,251
PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,AM7,Z,12.3,8.9,10.8,26,248
PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,M7,Z,12.9,9,11.1,25,255
PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,AM7,Z,12.8,9.3,11.2,25,258
PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,M7,Z,13.1,9.2,11.4,25,262
PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,AM7,Z,10.9,7.7,9.5,30,218
PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,M6,Z,12.1,8.9,10.7,26,246
PORSCHE,CAYENNE S,SUV - STANDARD,3.6,6,A8,Z,14.3,9.6,12.2,23,286
PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.2,20,327
PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,AM7,Z,10.9,7.7,9.5,30,218
PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,M6,Z,12.1,8.9,10.7,26,246
PORSCHE,MACAN S,SUV - SMALL,3,6,A7,Z,13.7,10.3,12.2,23,281
PORSCHE,MACAN TURBO,SUV - SMALL,3.6,6,A7,Z,14.2,10.1,12.3,23,283
PORSCHE,PANAMERA 4S,FULL-SIZE,3,6,AM7,Z,13.4,8.8,11.4,25,262
PORSCHE,PANAMERA S,FULL-SIZE,3,6,AM7,Z,13.4,8.8,11.4,25,262
PORSCHE,PANAMERA TURBO S,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,22,294
PORSCHE,PANAMERA TURBO S EXECUTIVE,FULL-SIZE,4.8,8,AM7,Z,15.4,9.8,12.9,22,297
TOYOTA,4RUNNER 4WD,SUV - STANDARD,4,6,AS5,X,14.2,11.1,12.8,22,294
TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4,6,AS5,X,14.2,11.1,12.8,22,294
TOYOTA,AVALON,MID-SIZE,3.5,6,AS6,X,11.3,7.5,9.6,29,221
TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,X,9.7,6.9,8.4,34,193
TOYOTA,CAMRY,MID-SIZE,3.5,6,AS6,X,11,7.7,9.5,30,218
TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,X,5.5,6,5.7,50,131
TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV,X,5.7,6.1,5.9,48,136
TOYOTA,COROLLA,MID-SIZE,1.8,4,A4,X,8.6,6.5,7.6,37,175
TOYOTA,COROLLA,MID-SIZE,1.8,4,AV7,X,7.9,6.1,7.1,40,163
TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.2,6.2,7.3,39,168
TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,X,8.3,6.2,7.4,38,170
TOYOTA,COROLLA LE ECO (2-mode),MID-SIZE,1.8,4,AV,X,7.7,6,6.9,41,159
TOYOTA,HIGHLANDER,SUV - SMALL,2.7,4,AS6,X,11.7,9.5,10.7,26,246
TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS6,X,12.5,9.3,11.1,25,255
TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS6,X,13,9.8,11.6,24,267
TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV6,X,8.6,8.5,8.5,33,196
TOYOTA,HIGHLANDER HYBRID AWD LE,SUV - STANDARD,3.5,6,AV6,X,8.4,8.3,8.4,34,193
TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.6,4.9,4.7,60,108
TOYOTA,PRIUS c,COMPACT,1.5,4,AV,X,4.5,5.1,4.8,59,110
TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.4,5.8,5.6,50,129
TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS6,X,10.5,8.2,9.5,30,218
TOYOTA,RAV4 LE/XLE,SUV - SMALL,2.5,4,AS6,X,10,7.6,8.9,32,205
TOYOTA,RAV4 LIMITED AWD,SUV - SMALL,2.5,4,AS6,X,10.7,8.3,9.6,29,221
TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,X,18.8,14,16.6,17,382
TOYOTA,SIENNA,MINIVAN,3.5,6,AS6,X,13,9.5,11.4,25,262
TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS6,X,14.4,10.2,12.5,23,288
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,A4,X,12.2,9.9,11.2,25,258
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,M5,X,11.3,9.5,10.5,27,242
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,A4,X,13.1,11.3,12.3,23,283
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,X,12.9,11.5,12.3,23,283
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4,6,A5,X,14.8,11.6,13.4,21,308
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.2,12.8,15.2,19,350
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18.5,14.2,16.6,17,382
TOYOTA,VENZA,SUV - SMALL,2.7,4,AS6,X,11.6,9,10.4,27,239
